wav,wrd,ID,duration,sr
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_330.wav,على سلامتكم شبيكم لتوا,556,5.290666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_331.wav,منال و الله تعطلت في الحجامة امي سعاد ما ريتوش شعري تلعب بيه,557,7.509333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_332.wav,هبة لا و الله ريتو يهبل صحة صحة,558,4.608,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_333.wav,صحة صحة ما شاء الله محلاه,559,5.888,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_334.wav,مادام تحضر في روحك مهدي مروح ليوم ولا غدوة ,560,7.424,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_335.wav,غدوة يروح شفت بلاصتو مخيبها امي سعاد مستانس يدخلك هو لول,561,4.437333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_336.wav,اييه و الله نشاله حسو في الدنيا وليدي بلاصتو كبيرة ربي يجيبو سالم,562,8.789333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_337.wav,ياسمين هاو بش تكمل عليها,563,6.485333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_338.wav,هبة ربي يجيبو في السالم حتى عادل قالي مهدي ما فماش اش مجيبني,564,6.570666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_339.wav,ياسمين وينيك بنتك  مشات مع اكا الهامل ,565,8.021333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_340.wav,ريت بربي صبحت تقد في روحي و مشيت نجبد في شعري في الحجامة ,566,8.106666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_341.wav,عندها الحق مسكينة حتى هو جبدنالو عالفطور قال عندي الحق في نهار في الجمعة سيبوني فيه,567,7.509333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_342.wav,أكهو كل فول لاهي في نوارو  شوية شوية كسكسي سعاد ماعاد ياكلو حد,568,5.12,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_343.wav,انشاءالله ربي يفضلك اميمتي,569,3.925333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_344.wav,مروى لتوا لا جات اووووه مسطت,570,5.973333333333334,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_345.wav,بدخول سليم و مروى ايا قلنا السلام,571,7.082666666666666,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_346.wav,أبب لحمتي حلوة ديما عامليني حلالم  تسلم عليهم,572,5.290666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_347.wav,ياسمين شبيك ماكش في سوسة صاحبي,573,5.632,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_348.wav,مهززني وخي توا نتفرج من بعيد ,574,4.778666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_349.wav,قتلو نورمالمون يخلصوني معاك ,575,5.632,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_350.wav,شبيك لتوا مروى وخيتي زدت بطيت,576,5.12,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_351.wav,كهو و الله هاكة حدي ههه صاحب سامي جابلو قرنيطة رصاتلي نصبت و نظفت ههه اما كبيرة تشره,577,9.130666666666666,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_352.wav,اممم جبتشي شويا عللقل,578,3.2426666666666666,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_353.wav,وه مالا بش تنسانا,579,3.925333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_354.wav,كان صبرت راك حجيت هاو جبت معايا و باش نركب هنا دشيش بالقرنيط اوووه ما صاب مهدوش جا معانا وليدي يحبها برشا,580,11.093333333333334,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_355.wav,المعلم في فرنسا و انتي اقعد تذكرو في الدشيش متاعك وينو الوحش ماجاش,581,6.144,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_356.wav,لا مازال توا كان هكا يطل مبعد,582,4.266666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_357.wav,و نسيبو وين ,583,2.986666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_358.wav,مع خطيبتو ,584,3.84,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_359.wav,نسيبو يدولش ببنتو ,585,4.010666666666666,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_360.wav,خطشيبي فارس بش يخرجني تسنيم دخلت تجري و تلهث  أيا باهي كي إنت هوني سليم  ايجا بربي إيجا فما واحد فكلنا الكرة و محبش ارجعها تجبد فيه هيا فيسع,586,15.018666666666666,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_361.wav,يعمبو عمري الكلب ادخل في ولديا في المشاكل يا فرخة علاش يفكلكم فيها علاش ماشي معاها و يخرنن,587,8.362666666666666,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_362.wav,هاذم يا قلقوه يا درا شكسرولو,588,4.266666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_363.wav,رجع ايدز فيها بعد درجين و إعارك هبة شد ها شلهب بنتك مقواها انا نحكي مع راجل و هي تعارك و ما سكتتش تلعب بالكورة هي والمفرخ إلي معاها ,589,10.325333333333331,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_364.wav,متاع راجل تجيبوا في زوز  في عوض تهرب كما اصحابها مشاتلو قتلوا اعطيني ال كورة ولا نشكي بيك لبابا,590,6.144,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_365.wav,يعطيك سخطة ماكش بش تنحي البلادة متاعك ماكش بش تريييض  توا نشكي بيك انتي لبوك خلليك تعرف ربي,591,8.021333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_366.wav,تفك في روحها من سليم  تي سييب هو قلي ما أقل تربيتكم ماو العبوا قدام دياركم انا قتلو انا متربية  تي أكهو المهم الكورة رجعت,592,9.472,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_367.wav,منال تضحك ما تخاف من شي هالطفلة محلاها,593,4.522666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_368.wav,كان طول اللسان لا و مستقوية بعادل عملناها قبلك رانا هبةتي عادل ما يقدهاش و الله ساعات تقول كلمة تبهتو,594,8.96,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_369.wav,تضحك  الله و اعلم لشكون جات هالطفلة لا تابعتنا لا تابعة عيلة بوها ,595,7.424,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_370.wav,انا جيت مالقمرة ,596,3.4133333333333336,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_371.wav,شبشبلها شعرها تاخذيني تسنيم و الله نستناك تكبر انا هكا ولا هكا قاعد,597,7.765333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_372.wav,علاه وليدي بنياتي الزوز هههه يضحكو الكل ,598,4.949333333333334,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_373.wav,اللطف عليا  انا باش ناخو اسكندر ولد كلاسي ,599,4.522666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_374.wav,و شكونو اسكندر هذا  ايجا هنا نحكي معاك منال انا زادا نحب نعرف ,600,7.082666666666666,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_375.wav,مشات قربتلو ماو قتلك يقرا معايا  يقعد معايا في الفرنسي  نعملو جو ,601,5.717333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_376.wav,تضحك  لا حاكلك يا فرخة مازالش توه ,602,6.144,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_377.wav,مالا كان سارة تحب و تتحب,603,3.925333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_378.wav,كل شي تعلمتو من اختها,604,3.498666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_379.wav,واحد يجر على واحد,605,3.669333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_380.wav,برجولية كاسحة هذي ههه حاسس روحي باش نبور  آ سعاد باش نبقى راسي راسك في العيلة ,606,8.277333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_381.wav,ربي يقوي سعودكم الكل و يعطيكم ما تتمناو و اللي كاتبة راهي تستنى فيك,607,6.570666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_382.wav,راسك راس وخيك عاد صقر نسيتو تنهدت سليم خزرلها ا شبيك ا هبة و اللهي لباس عليه صقر و الله,608,10.154666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_383.wav,كالعادة بعد الفطور و كاس التاي المنعنع يخرجو الرجال للقهوة ,609,5.461333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_384.wav,يبنكو يحكيو و يفرغو قلوبه,610,4.608,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_385.wav,كانوا ملمومين في الصالة يحميو و يفدلكو  تنهدت سعاد و قالتلهم  و الله لا استطعمتو فطور اليوم كي وليداتي مش معانا ,611,10.154666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_386.wav,بلاصتهم قعدت فارغة ,612,3.328,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_387.wav,توه صقر و يقرا و بدينا نستانسو اما محمد فاش قام يقرا لبره و مخلينا,613,6.656,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_388.wav,ولا مهدي ضربة اثنين و هو في فرنسا عملها كي سوق الاحد ماشي جاي,614,5.290666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_389.wav,ماهو على خاطر جود يمشيلها امي سعاد هاك ريت مرة تجي هي مرة يجي هو,615,6.826666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_390.wav,صحة ليهم و الله قداه امنيتي نسافر,616,3.925333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_391.wav,مش عارفة شبينا ما سافرناش احنا رجالنا يمشيو و يحوسو و احنا باركين,617,5.546666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_392.wav,انتي راجلك وين مشا مروى وخيتي هاو مللي رجع لتونس ما خرجش ,618,4.352,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_393.wav,لا وه نسيت كي مشى لألمانيا وقت انا حبلة بمحمد قعد جمعة وقتها  منال اوه عليا عندها عشرين سنا الحكاية,619,9.386666666666668,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_394.wav,سعاد  لا حاكلكم ان شاء الله انا نقلهم ولادكم تفرقوا كل حد في بر و هوما يحبو يسافرو و يحوسو  و انت منال بنيتي اش آخرتها حكاية ولدك و بنت الطبيب ,620,11.264,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_395.wav,حتى ولدي ولد الطبيب امي سعاد ,621,3.84,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_396.wav,هبة اكا فارس يسمي فيها بنت عمار اوه راهو يقولها و انا نبدى نضحك,622,6.144,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_397.wav,تضحك  أمي آش عندك فيهم وه آخرتها كيف خوه يجيكم في ليلة و نهار و يقلكم أخطبوهالي ,623,6.912,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_398.wav,منال  لا ماهمش كيف كيف جملة اولادي فارس عروبي في مخو و ريسبونسابل اكثر مهدي يحب يقعد يتمتع هو وياها قالك العرس اجبدهولي كان بعد عشرة سنبن,624,12.202666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_399.wav,عندو الحق خللي يتمتعو ساعة هو لازمو يكمل قرايتو و يخدم,625,4.522666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_500.wav,شهقت  وه فيه اللطف ان شاء الله  مازالت الوذن تسمع داخل خارج مع الطفلة و يمشيلها لفرنسا اللي يقلك ,626,11.093333333333334,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_501.wav,وين تجبدلو على العرس ما يحبش لا والله ما يجي هكا بنت الناس يلعب بيها عيب ,627,6.656,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_502.wav,كيفاه يلعب بيها وه ياخي مهدي متاع لعب هو ولا اذيكا يلعبو بيها جود تي ما جابتو للثنية كان هي حبها و الله حبها ,628,11.861333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_503.wav,ايا ما تبداش تتكرم عليا بالسوري لا حبها و لا وذني أنا نعرف اللي يحب وحده يحبها حلاله و في داره ,629,10.410666666666666,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_504.wav,ماو احكيو معاه و عقلوه و قولولو حتى يتكلم عليها الطفلة  قدر ليه و ليكم قدام عيلتها,630,7.594666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_505.wav,أمي بالله افهم الدنيا تبدلت راوتوه يعاشرو بعضهم و يعرفو بعضهم و كان تفاهمو يكملو كان ما تفاهموش كل حد يلقى الخير,631,9.813333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_506.wav,انا بيدي قلت راني لمهدي مايجيش قدام بوها و امها قالي لازمو هو يحكي وحدو معاهم ماهوش صغير ,632,8.106666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_507.wav,قالي جود حكاتلهم ديجا كي تجي هي ديما يمشي حذاهم,633,4.778666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_508.wav,امي بربي يزي مالستراس لي تعمللنا فيه  حتى كبروا و قعدنا نعانيو,634,6.485333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_509.wav,سعاد  أما يعاشرها و أما يعرفها شبيه الشي بالذواقة هو كان عجبتو يكمل كان ما عجبتوش ما يكملش تلفتت لمنال,635,10.410666666666666,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_510.wav,اخزرلي هنا ما تقليش يمشيلها غادي و عاملين شاطح باطح  يمشيش يضر الطفلة و يعمل فينا و في روحه مصيبة,636,7.765333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_511.wav,ما عندو ما يعمللها امي وه شهالكلام,637,4.352,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_512.wav,لا وه مهدي يعرف شيعمل ما يضرهاش تي حاطها في عينيه,638,5.290666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_513.wav,عوجت فمها  انشالله يا بنيتي,639,4.010666666666666,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_514.wav,لونات مغطي بيها عينيه مخللي كان حواجبو طالعة لابس شوميز زرقة ,640,7.594666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_515.wav,باسلها خدها حمد الله و انتي هز يدو طلعلها صدر الشوميز صدرك على برا  سارة ياخي ما شفتش روحك,641,9.045333333333334,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_516.wav,عضت على شفتها و زادت هزت الشميز تربثت,642,5.546666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_517.wav,لا عزيز يماهو كي خرجت نزرب الشميز هبطت شوية,643,6.741333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_518.wav,ام و شنية هذا هاو قصير و فخاذك ظاهرة دخلت بعضها تحط في الساك على ساقيها,644,8.618666666666666,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_519.wav,لا خاطر قعدت تهزهاو كي نحط الساك ما يظهر شي ما لقات ما تحكي مسكينة,645,8.618666666666666,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_520.wav,بش تقعد ادور بالساك على فخاذك ولا كيفاه هاو يبين كل شي الكولون,646,7.424,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_521.wav,مالا أنا يضهرلي عينيا ولات تشوف تحت الدبش ,647,6.144,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_522.wav,حبت تخرجو من جو التنرفيز بدات تتبسم روحي فرحانة عالاخر الي باش نفطرو و نحكيو و نقعدو,648,9.386666666666668,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_523.wav,رخات شفايفها هالايامات ديما لاهي و انا و الله توحشتك,649,7.936,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_524.wav,كبسلها على يدها و قربها لشفايفو كان تشوف قداه متوحشك يا فرخة و الله نبدى غاطس و نخمم فيك ,650,11.008,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_525.wav,وين تحب نهزك روحي,651,3.84,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_526.wav,وين تحب نحب ناكل حاجة بنينة انا,652,4.864,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_527.wav,نحب ناكل الصبع هذا انا و عارف بش يجي نهار و ناكلو ,653,5.802666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_528.wav,قدملها صبعها بالشويا ولات تتبسم فرحانة عالاخر ,654,7.68,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_529.wav,ماك قتلي انا متاعك يعني عندك حق تاكلي صبعي اما كي توجعني,655,6.741333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_530.wav,كبست بيديها في يديه ربي يخليك ليا روحي,656,8.277333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_531.wav,كلامك حتى ما نفهموش ساعات اما يفرحني تحكي و تضحك,657,5.802666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_532.wav,خزرلها و ضحك مبن جد ام تبهليلك,658,4.949333333333334,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_533.wav,تضحك و زادت كبشت في يديه تعرف فيبالك صحابي في الفاك تصدمو كي قلتلهم مخطوبة ,659,8.021333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_534.wav,و كي زادو شافوك قالولي صحة ليك,660,4.266666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_535.wav, تحكي و عينيها فيها لمعة من فرحتها و احساسها ,661,4.522666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_536.wav,قداشهي محظوظة بيه ,662,3.669333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_537.wav,شعل سيقارو و يخزرلها شايخ,663,4.693333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_538.wav,نشاله ما ياخذوناش بالعين صاحباتك ماني نعرفهم البنات,664,5.461333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_539.wav,لا و الله موش كان لبنات كهو حتى الاولاد ,665,5.034666666666666,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_540.wav,تي هوما تصدمو اكثرقالولي نراو فيك مزلت صغرونة,666,5.461333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_541.wav,قلهم الخطبة ما فيهاش صغير ولا كبير فيها راجل الي معاك على قد المسؤولية ولا,667,9.045333333333334,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_542.wav,قلتلهم ما عشتوش الي عشتو و مكمش باش توصلو تحبو كيفي,668,6.826666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_543.wav,يعني مستحيل تفهموني تحكي و تفسر بيديها و اكا الشوافر يرمشو بزربة,669,7.594666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_544.wav, خطف بوسة في خدها,670,3.7546666666666666,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_545.wav,حتى انا نموت عليك فارس و الله,671,5.034666666666666,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_546.wav,قداش تعشق كي تعجبو حاجة فيها و يبدا يتغزل بيها,672,5.632,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_547.wav,ياسراما ما تمشيش بيه للفاك هكا موش متاع كل يوم,673,5.888,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_548.wav,حطت صوابعها على شفايفها و بدات تخمم,674,4.266666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_549.wav,شد الضحكة بالسيف سيبون ,675,4.522666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_550.wav,معناها فهمتها تذوقني من متاعك ما تجيش,676,4.522666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_551.wav,حمد لله و الله لكل يسلمو عليك,677,4.096,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_552.wav,مشات طول للطنجرة تطل و كملت تحكي,678,4.522666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_553.wav,اوووه وخرت عليك برشا ما عاونتك في شي,679,4.608,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_554.wav,ما عندك فاش تعاون اقعد حذايا يزي ,680,4.181333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_555.wav,والفت بيك وليت نستنى في دخلتك عليا بالدقيقة و الدرج ,681,5.034666666666666,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_556.wav,لولاد يقولولي احنا ماعادش نضحيو,682,3.584,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_557.wav,قعدت عالكرسي و تضحك,683,3.4133333333333336,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_558.wav,ايااااه فيهم خليهم يغزلو هكاكة ,684,4.522666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_559.wav,انت كان ترا جهاد كي يجي يحكيلي في حاجة و نقلو حكاتلي سامية ,685,5.546666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_560.wav,ربي يسترنا مالعين ,686,3.584,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_561.wav,هوما اكاكا و يسمعو في صوت مرا تنادي و الصوت ماشي و يقرب,687,6.229333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_562.wav,سامية يا سامية  ورد تلفتت عنا ضياف ظاهر فينا ,688,7.68,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_563.wav,سامية  وحيدة هذي ,689,3.7546666666666666,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_564.wav,ايجا وحيدة هانا في الكوجينة زوز,690,5.376,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_565.wav,ما كملت سامية كلامها كان ما دخلت الجارة و بدات تسلم,691,5.205333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_566.wav,وينك سامية لباس توه وصلت قلت نجي نسلم ,692,5.12,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_567.wav,وخيتي مسمحها هالطفلة ايجا نبوسك بنيتي ,693,4.352,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_568.wav,قامتلها ورد باستها عسلامة طاطا شنية احوالك لباس,694,6.4,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_569.wav,حمد الله بنيتي لاباس  هاني كنت عند ولدي في سوسة مشيت على نهارين ضربت جمعة ,695,6.4,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_570.wav,صحة ليك ربي يفضل هولك ,696,4.693333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_571.wav,اياه تفرهد و بدل الجو  يزيك مالكلتان ليل و نهار ,697,5.888,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_572.wav,هاك الصغيرات لاباس  راهم كبشوا فيك كي جيت مروحة ,698,4.096,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_573.wav,وحيدة وليداتي و الله اكا حدهم عليامسيكنات محصورين في برتمان لا يدخلو لا يخرجوو كي امهم كي بوهم ,699,9.045333333333334,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_574.wav,يهزهم الصباح يجيبهم الليل,700,3.328,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_575.wav,تنهدت تنهيدة متاع ربع ساعةو الله قلبي مقطع على وليدي,701,5.973333333333334,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_576.wav,ربي يفضلهم احنا لتوا ما تلمنا كان ميما عندها و الله,702,4.522666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_577.wav,ربي يفضلهملك,703,3.584,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_578.wav,تلفتت لورد طفلة و طفل ولاد ولدها ما شاء الله عليهم كي يجيو حذاها,704,7.936,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_579.wav,ديما لاسقين فيها كان في حمام و لا في الحومة ,705,4.778666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_580.wav,ورد تبسمت و تلفتتلها ربي يفرحك بيهم,706,5.290666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_581.wav,أمين  اما تعرف ملا سوسة و ملا دبش فيها,707,4.437333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_582.wav,ابكي كان عالفلوس,708,4.181333333333333,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_583.wav,عندهم سوق الاحد حليب الغولة تلقاه فيه ,709,4.522666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_584.wav,وليتش ندور و نشري لهاك المقصوفة منى ,710,4.352,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_585.wav,خذيتلها فرش و زوز كوفيرتات من جماعة الخارج و الله يشرهو,711,6.4,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_586.wav,صحة و فر حة لبنيتي الدنيا غلات و ربي يكون في العون  ,712,5.290666666666667,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_587.wav,و خيتي اعمل اللي تقدر عليه و ما تكثرش الزهاز ,713,5.12,48000
C:/Bradai/focus/AI_ASR_model/new/audio_asr/audio_wav_588.wav,الفايدة في الهنا,714,3.669333333333333,48000
